GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US34019,34019,"Hunterdon County, New Jersey",124714,*****,62020,741,2392,406,3808,842,3570,782,2652,291,1814,369,695,422,662,345,3085,607,3035,283,2791,470,3196,690,3351,634,4776,528,5020,328,5977,724,2273,669,2182,542,1356,392,2334,567,3290,559,1702,386,1015,354,1044,432,62694,741,2651,560,3079,698,3452,706,2635,337,1427,229,659,446,1037,421,1803,664,2565,302,2503,236,3632,773,3512,750,4583,479,5911,570,6331,774,2058,619,2317,650,1665,439,2965,658,2519,528,2149,486,1363,411,1878,480
0500000US34021,34021,"Mercer County, New Jersey",369811,*****,180597,444,10723,*****,10789,1491,11625,1490,6806,444,5363,878,1325,610,5423,1645,8679,1649,12439,1575,11313,*****,10820,1545,12639,1546,12699,*****,12617,*****,12083,1485,5775,1331,5616,1205,3969,848,5047,851,5887,804,4368,785,2354,693,2238,661,189214,444,10205,*****,9105,1269,12214,1269,7228,444,7242,921,2822,1226,2565,884,8661,1278,11517,*****,11021,*****,13243,1525,10115,1525,12900,*****,13157,*****,13441,1540,5181,1046,6459,1199,4959,903,5650,1050,7103,1000,4418,813,5053,1009,4955,966
0500000US34023,34023,"Middlesex County, New Jersey",829685,*****,409784,327,24536,261,24395,2007,27035,1979,16008,4,11471,411,6906,1332,6425,1018,14304,1373,27848,4,29231,194,32163,2439,25795,2438,28308,4,28702,446,27709,1898,10879,1623,13931,1575,8082,1280,11020,1443,13890,1424,8481,1028,5998,880,6667,970,419901,327,23374,221,24075,2003,25271,2003,15238,4,11296,5,8174,1096,5059,904,13257,1339,27546,3,27882,4,29153,2125,27073,2125,27997,97,28658,4,29948,1996,10973,1408,14927,1598,10192,1249,12291,1354,15557,1341,11689,1359,8780,1274,11491,1035
0500000US34025,34025,"Monmouth County, New Jersey",621354,*****,302643,514,16001,276,15653,1671,22562,1671,13203,403,7850,478,3676,931,2786,896,11449,1237,18680,868,16341,*****,16942,1620,17664,1620,20970,*****,23562,*****,24287,1433,10536,1274,12800,1413,6676,996,9549,1282,13212,1212,8891,816,4293,799,5060,764,318711,514,14896,276,16644,1587,20215,1587,12552,403,6826,447,2602,852,2847,855,13521,1213,16471,563,15549,298,18321,1980,18806,2016,22305,*****,25450,*****,27411,1668,9463,1237,13313,1553,8614,1310,9965,1279,14708,1356,11375,1258,7352,1165,9505,1330
0500000US34027,34027,"Morris County, New Jersey",494228,*****,241619,652,12642,247,14257,1394,15458,1329,10006,548,6019,783,2250,674,2985,921,10304,1073,13844,468,13579,208,13537,1790,16962,1737,17498,568,19334,414,19123,1418,6926,1101,9688,1241,4238,874,7703,1077,9769,1013,6857,1007,4091,806,4549,1045,252609,652,12081,246,11257,1372,17586,1343,10795,502,5872,398,2352,785,2836,881,10196,1011,12563,273,13409,329,14469,1538,16049,1564,18269,407,20640,448,18797,1535,7332,1122,10999,1353,6004,988,6764,1090,11842,1079,9576,1139,5033,885,7888,1163
0500000US34029,34029,"Ocean County, New Jersey",601651,*****,290185,687,21667,616,19116,1570,21194,1543,11500,405,6266,788,3616,1044,2512,881,10180,1314,17612,687,16026,519,15538,1730,14610,1669,16023,522,18099,551,18186,1638,8067,1204,11826,1491,6492,941,9402,1386,16154,1335,12860,1171,6313,977,6926,1101,311466,687,20890,471,16987,1837,21178,1829,11457,477,5439,631,2824,991,2429,798,10642,1346,17160,590,15503,403,14715,1685,15440,1513,17009,653,18897,515,20889,1459,9113,1143,12763,1443,7654,1097,12022,1254,20300,1399,15376,1832,11158,1532,11621,1658
0500000US34031,34031,"Passaic County, New Jersey",503310,*****,245652,531,17266,*****,16066,1657,17709,1657,10164,532,7229,431,2880,958,3928,1068,10182,1217,17860,*****,15514,498,17168,1500,15395,1613,15627,840,16362,*****,16016,1596,6077,1108,8895,1376,4340,933,6193,948,7765,1104,5626,887,4520,812,2870,731,257658,531,16602,*****,16445,1677,15871,1677,9737,531,6937,158,3772,938,3573,724,10156,986,17522,*****,16217,*****,15202,1372,16872,1371,16542,*****,17301,*****,17415,1399,6804,1247,8793,1196,5857,977,7772,888,9344,975,7688,961,4849,864,6387,1025
0500000US34033,34033,"Salem County, New Jersey",62607,*****,30819,673,1633,457,1849,601,2728,899,1234,210,768,269,95,81,509,217,1037,381,2338,559,1506,314,2197,635,1607,486,1793,310,2013,192,1692,360,1370,427,1070,366,907,385,967,408,1442,359,1241,344,288,182,535,265,31788,673,1449,393,1748,440,1842,468,1124,292,469,76,173,186,145,183,1379,324,1962,367,1859,387,2074,829,1573,581,1936,229,2576,321,2638,520,903,301,1583,449,863,348,1259,386,1321,357,1521,327,495,243,896,303
0500000US34035,34035,"Somerset County, New Jersey",331164,*****,161936,1122,8795,1037,9134,1374,12172,1374,7160,632,4372,662,2339,799,2102,916,6016,941,8639,786,9105,722,10617,1504,10529,1384,12004,886,12669,662,12101,1278,4521,880,7452,1146,4256,744,4263,811,4476,815,3550,832,2787,621,2877,739,169228,1122,8094,1036,8309,1285,12295,1264,6557,324,3000,397,2112,803,2145,1086,5250,991,9386,977,9589,816,11728,1375,11456,1477,11875,622,13144,614,12422,1065,4690,793,7766,1065,4026,791,4472,840,7045,1007,5209,858,4308,671,4350,777
0500000US34037,34037,"Sussex County, New Jersey",140799,*****,70186,655,3662,443,3294,664,4533,760,3038,403,1571,223,729,412,825,530,2612,574,4111,276,3956,398,3830,770,4405,813,4747,285,5610,346,5859,804,2528,758,3734,756,1961,546,2851,529,2348,556,2090,470,1244,360,648,345,70613,655,3037,320,3626,685,4047,802,2782,284,1730,276,785,383,878,361,2522,573,3494,234,4254,480,4046,668,3432,673,5105,317,6029,359,6649,634,3004,639,2659,577,1999,568,2521,581,2933,616,2206,556,1576,543,1299,445
0500000US34039,34039,"Union County, New Jersey",558067,*****,272272,*****,17908,*****,19460,1908,17565,1908,11268,*****,6977,186,3276,1139,4060,1171,9410,1250,18133,*****,18196,*****,18725,1923,19278,1923,19320,*****,19483,*****,19739,1348,6914,1188,8488,1202,5931,903,5923,965,8873,1211,6368,1062,2780,811,4197,992,285795,*****,17218,*****,18387,1683,17823,1683,10892,*****,6373,220,2568,968,3118,964,11300,1352,17395,*****,17989,*****,22257,1857,16449,1857,19698,*****,20568,*****,19460,1670,7401,1152,10718,1475,5226,1141,8330,1296,10893,1210,8638,1331,5440,1056,7654,1266
0500000US34041,34041,"Warren County, New Jersey",105779,*****,52001,459,2513,273,2579,603,3389,589,2245,271,1577,464,544,374,184,135,2321,573,3003,225,3016,365,2596,663,3191,854,3842,409,4221,377,4304,657,1552,532,2534,571,1389,425,1318,404,2330,514,1590,490,699,387,1064,507,53778,459,2186,337,2745,536,2969,486,2159,359,1208,223,341,192,325,172,2362,400,2688,215,2946,317,2467,666,3539,655,3902,410,4450,469,4267,672,2297,548,2124,619,1575,578,1396,503,2786,512,2519,625,736,347,1791,625
