GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US34019,34019,"Hunterdon County, New Jersey",126250,*****,63756,476,3078,319,3285,890,4951,926,3382,229,2043,364,1357,467,877,490,3061,474,2396,182,2412,272,3357,885,3232,764,5442,383,6586,311,5600,712,1750,449,2299,578,1616,485,1400,479,2593,609,1404,366,1093,361,542,248,62494,476,2132,110,3171,679,4070,699,2870,275,1603,298,354,277,319,256,1948,389,2214,193,2684,336,2341,615,5816,647,5834,263,6478,454,5611,777,1779,533,2751,588,1419,389,1816,436,2480,498,1720,393,1148,471,1936,499
0500000US34021,34021,"Mercer County, New Jersey",370414,*****,181391,341,11038,2,10678,1331,12564,1331,7135,276,6466,711,3518,886,3300,1107,7191,1212,12615,450,12152,43,10918,1418,13839,1425,13201,2,13698,57,10943,1015,4680,1042,6508,863,4455,773,3414,715,4293,847,3898,851,2852,733,2035,671,189023,341,10544,4,10696,1070,11400,1070,7197,276,6670,383,2807,720,3346,978,7806,1180,11142,2,11587,103,11650,1149,13083,1149,13766,2,14175,76,12362,1336,4859,872,6916,1316,4224,879,5376,1039,4888,1045,5115,1034,4463,1047,4951,949
0500000US34023,34023,"Middlesex County, New Jersey",828919,*****,408016,345,25611,162,24629,1970,27498,1968,16693,295,12809,172,6450,1138,6561,1087,16194,1366,28977,115,29132,128,27702,2233,30775,2240,29666,2,30107,147,27005,1582,10931,1485,10726,1128,6957,1004,8876,1025,11818,1295,7627,949,6238,920,5034,822,420903,345,24464,97,22940,1765,27118,1776,15398,141,11796,4,6145,1220,6998,1147,14796,1443,28329,2,29065,2,27847,2290,30135,2301,30417,230,31008,2,26419,1675,10088,1555,15418,1706,8525,1380,9586,1468,13952,1484,11161,1060,8656,994,10642,1085
0500000US34025,34025,"Monmouth County, New Jersey",629672,*****,306533,609,16786,458,19607,1550,22128,1538,14061,3,8291,4,3605,862,3241,731,11738,1021,17335,2,15670,356,15037,1493,23289,1521,24576,246,27111,7,24443,1417,8788,1230,10024,1211,6701,883,7404,1005,10807,1146,6079,884,4817,857,4995,880,323139,609,16010,485,19519,1703,20912,1684,13414,129,7521,160,4399,864,2494,841,10962,986,16332,2,16562,207,16174,1481,23824,1521,26407,2,28254,4,24840,1749,7222,1150,13607,1453,7747,891,8119,1000,12079,1282,7641,1009,8072,1061,11028,1045
0500000US34027,34027,"Morris County, New Jersey",499397,*****,244610,328,13078,231,17234,1335,16393,1334,10898,253,6514,920,2922,899,3341,990,7899,1034,13058,158,14304,484,14233,1427,17775,1416,20432,333,21231,*****,18931,1353,5921,937,7545,1127,6042,984,5709,858,7329,1085,5174,854,4558,901,4089,850,254787,328,12643,231,13994,1350,18187,1350,10538,253,6275,581,2500,888,2074,763,8606,1254,12277,203,13951,397,14372,1710,19895,1739,21401,311,21239,266,19477,1364,6289,1115,7974,1138,7284,1100,5856,888,9120,1104,7582,1194,5516,893,7737,1139
0500000US34029,34029,"Ocean County, New Jersey",583414,*****,279263,983,19199,430,17697,1603,21059,1608,11270,326,6576,755,3052,922,3154,1162,9928,1393,16304,801,15926,656,13649,1430,16457,1479,17814,424,19714,654,17839,1310,6710,1133,9789,1261,7032,1040,7445,1087,14324,1150,9172,1147,8192,1155,6961,956,304151,983,20054,866,18530,1405,18659,1476,10636,425,5252,83,3833,1003,2400,628,9710,975,15914,542,14720,419,15141,2056,16945,1997,18945,641,20557,621,19408,1322,6677,1039,12950,1470,9603,1212,10372,1279,16149,1413,13218,1067,9591,1172,14887,1258
0500000US34031,34031,"Passaic County, New Jersey",505672,*****,246355,273,17891,*****,17353,1834,17510,1834,10646,273,7334,231,2942,741,3718,939,12000,1217,16937,*****,16604,*****,19008,1536,13468,1536,17716,401,17432,400,16197,1392,4610,1076,7592,1433,4868,949,5162,934,6743,998,4368,709,3226,638,3030,708,259317,273,16894,*****,15490,1489,17482,1489,10300,273,7744,708,4030,1028,4045,879,10271,1328,16730,*****,16710,*****,17260,1531,16586,1531,18256,*****,18569,*****,17407,1430,4560,924,9138,1383,5071,980,6169,841,8976,973,6588,1093,4370,857,6671,927
0500000US34033,34033,"Salem County, New Jersey",65166,*****,31508,491,2197,442,1744,378,2227,391,1345,153,835,264,667,232,296,276,866,299,1914,346,1958,336,2078,427,1611,478,2219,265,2459,247,2370,428,846,301,1400,353,632,272,678,250,1412,327,766,252,488,209,500,236,33658,491,1945,390,2114,442,2001,438,1145,125,674,175,551,320,115,124,1159,400,2156,412,2250,488,1609,490,2145,421,2392,328,2625,357,2410,389,870,285,1456,351,806,328,1126,335,1078,323,1269,267,660,277,1102,318
0500000US34035,34035,"Somerset County, New Jersey",330585,*****,161954,955,7626,848,13002,1569,12283,1350,7548,2,4137,643,1415,606,1245,678,6122,793,8526,503,9052,437,9891,1455,12529,1530,13560,38,14218,87,12062,884,3952,806,5445,778,3626,595,3143,714,4993,729,3050,619,2098,516,2431,555,168631,955,8474,948,10210,1476,11793,1490,7154,3,3441,559,2156,830,1538,619,4329,743,8529,642,9271,390,11965,1412,12159,1415,14464,46,14669,42,11732,1099,5209,1155,5714,976,3379,736,3021,835,6600,1061,4495,715,3753,833,4576,870
0500000US34037,34037,"Sussex County, New Jersey",145992,*****,72834,528,3849,474,4808,689,4707,712,3485,303,1785,170,958,417,484,282,3223,451,3724,294,3547,307,3799,740,5140,741,6222,363,6592,260,5707,749,2427,610,2948,600,1959,514,2206,542,2158,464,1621,382,776,282,709,320,73158,528,3251,369,4392,593,4423,629,3221,198,1797,276,1481,484,1065,476,1554,402,3444,343,3732,308,4703,719,4438,683,6514,366,6917,259,6269,733,2005,595,2756,584,2102,643,1765,494,2774,655,1583,396,1453,464,1519,462
0500000US34039,34039,"Union County, New Jersey",548256,*****,267857,350,18022,2,17916,1768,20144,1709,11460,186,6839,2,5297,1055,2666,743,10027,1045,17641,133,18049,177,18187,1635,19846,1620,20172,3,20481,2,19185,1570,5623,995,6932,1272,5562,1139,5277,999,6609,1060,4177,665,3903,711,3842,758,280399,350,17459,4,17547,1530,18613,1542,10452,186,6435,198,2758,742,3593,932,10593,1169,16735,3,18668,2,18930,1536,19970,1537,21286,56,21412,78,20349,1399,6465,1176,7614,1198,5581,810,6259,1100,8800,1109,5880,842,6596,938,8404,1097
0500000US34041,34041,"Warren County, New Jersey",107379,*****,51724,735,2422,362,3086,604,4081,560,2156,232,1506,330,366,238,1010,402,2211,641,2752,390,2439,212,2569,840,3868,790,4425,370,4661,431,4706,573,940,363,1516,466,1049,374,1743,431,1385,343,1114,381,824,389,895,408,55655,735,2879,466,2912,603,4065,547,2075,240,1114,123,817,370,1206,563,1161,407,2502,312,3102,492,3565,660,3732,805,4303,261,4999,310,3662,682,1474,406,2374,535,1380,403,2018,582,1698,459,1971,528,1110,417,1536,397
