GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US34019,34019,"Hunterdon County, New Jersey",129348,*****,63531,528,3425,197,4921,633,3889,651,3027,184,1481,96,679,360,957,388,2414,418,2673,181,2826,223,3562,738,6165,852,6320,292,6129,416,4716,514,2009,533,1717,479,619,319,1512,626,2029,661,1196,286,814,285,451,206,65817,528,3133,160,4082,610,4315,612,2694,169,1374,91,759,246,806,481,1481,392,2857,444,3586,602,4865,735,6511,994,6752,533,6021,289,5954,602,1317,497,1497,466,892,405,1732,531,1436,518,1309,323,1265,376,1179,351
0500000US34021,34021,"Mercer County, New Jersey",365449,*****,179645,319,11725,1,12041,1224,11439,1224,7661,191,5510,567,3259,772,3207,1136,8459,1189,12697,277,12795,4,11778,1325,15521,1351,14463,81,12512,277,10570,1205,3061,747,5029,884,2382,658,2814,610,4864,807,3414,619,2499,542,1945,551,185804,319,11029,2,10752,1598,11854,1598,7663,138,6868,748,3791,1021,3130,849,6271,1184,10614,2,11692,2,13128,1274,14466,1293,15194,257,12864,284,11205,1015,3703,757,5717,937,2331,616,3850,878,6045,921,6249,897,3386,713,4002,767
0500000US34023,34023,"Middlesex County, New Jersey",788629,*****,390037,203,25865,78,25143,1778,25854,1770,16345,119,12135,627,5696,1162,6027,1165,15102,1445,24691,101,30312,4,33336,1832,32461,1821,31619,98,27374,82,22032,1519,7973,1454,8831,1202,5115,1201,6459,987,9705,1303,6614,940,6458,1209,4890,1176,398592,203,24669,171,24636,1687,23645,1676,15151,2,12563,625,4331,1063,6562,1516,15104,1777,23790,3,28537,2,31877,1900,30858,1927,31351,73,27895,4,23520,1832,8609,1530,9917,1334,5728,794,8907,1372,11312,1234,10978,1154,10061,1097,8591,1179
0500000US34025,34025,"Monmouth County, New Jersey",642030,*****,314060,253,19275,2,21341,1754,23482,1758,15077,102,9163,597,3966,893,5179,1195,10751,1304,16129,454,17160,4,20613,1679,25335,1678,28133,277,25860,212,21512,1373,8112,951,8743,1084,5370,894,6698,1034,8044,1124,6512,755,4362,753,3243,610,327970,253,18687,140,19860,1417,22665,1418,14311,2,8365,452,4343,1017,3715,827,10828,1183,14966,347,16514,83,22135,1547,26833,1572,29933,446,26085,446,22882,1512,7786,1116,9694,1205,5873,875,6495,1135,10946,1059,8499,1037,7681,1094,8874,973
0500000US34027,34027,"Morris County, New Jersey",488475,*****,241387,800,15253,335,17258,1525,17023,1456,10884,404,6769,694,3667,1033,2167,754,7572,1214,10999,300,13432,345,18466,1592,20696,1706,22056,689,18882,384,15971,1345,5924,1054,7507,1225,3552,836,5397,982,7440,1000,4854,772,3447,725,2171,593,247088,800,14187,336,16163,1369,16312,1331,9645,169,5713,495,3937,817,3050,764,6051,784,10904,400,13221,427,18634,1534,20858,1533,22313,358,19263,348,18022,1351,6198,962,8274,1273,3245,732,5996,889,8959,1101,5848,795,4444,659,5851,797
0500000US34029,34029,"Ocean County, New Jersey",565493,*****,271087,856,19438,416,15568,1515,20638,1450,11972,564,6382,399,2600,658,3465,874,8367,1076,17646,455,16478,612,16254,1614,21001,1527,20211,518,17634,540,13931,1116,5816,921,7146,1036,4689,751,5450,715,10288,769,11199,931,8167,932,6747,817,294406,856,18913,381,18870,1446,15643,1343,10094,140,6050,505,3287,807,2843,730,8125,821,16477,376,16634,599,17904,1637,20972,1468,20129,431,17751,445,15477,1040,6277,922,7937,929,5395,915,8334,929,13426,1333,16531,1524,13548,1353,13789,1661
0500000US34031,34031,"Passaic County, New Jersey",492115,*****,240323,998,18049,1030,14064,1904,22511,2149,10846,241,7527,754,4063,901,3395,879,9078,1116,15277,68,15747,495,18577,1787,19467,1904,17445,354,16282,4,12626,1446,4944,1101,6250,1172,2781,764,3631,937,7363,1043,3873,713,3776,743,2751,720,251792,998,16903,1001,16686,1857,17366,1854,10719,259,7574,731,4604,1175,2157,871,8654,1239,15516,252,16063,27,19449,1490,17744,1493,19304,4,16840,13,13669,1282,6120,1080,6966,1057,3966,962,5198,1183,7885,1282,6864,1106,5425,1005,6120,919
0500000US34033,34033,"Salem County, New Jersey",66016,*****,32793,623,2403,433,1269,316,2852,498,1746,400,842,319,597,293,591,349,790,343,2161,339,1849,251,2593,575,2339,447,2542,330,2246,216,2253,439,719,275,1163,362,425,234,774,278,893,309,688,269,546,227,512,263,33223,623,1703,285,1233,494,2680,372,1153,132,934,189,719,291,301,220,1149,327,1944,143,1767,248,1988,524,3342,594,2484,298,2352,218,2264,351,773,269,1098,321,688,275,731,301,1024,315,1070,367,1116,327,710,281
0500000US34035,34035,"Somerset County, New Jersey",323552,*****,160887,581,11530,353,12478,1275,11008,1276,7840,496,4466,659,2050,854,1716,637,4701,855,7144,404,9106,191,14130,1226,13353,1255,15657,505,12102,505,10317,850,3513,689,3827,773,2831,859,3579,833,3318,760,2586,549,2312,461,1323,372,162665,581,9501,354,10704,1208,11869,1208,5963,496,2665,370,2125,761,1935,710,4472,1014,7476,471,9586,*****,12162,1252,15836,1251,14951,*****,12853,*****,9242,1022,4589,985,5241,920,3172,880,2542,599,5481,867,3528,728,3677,706,3095,701
0500000US34037,34037,"Sussex County, New Jersey",151478,*****,75602,526,4128,132,5637,840,5042,801,3844,216,2234,405,2299,495,668,381,1687,493,3636,205,4306,387,5635,756,6349,779,7285,352,6348,245,5205,709,1509,525,2860,664,1504,443,1224,342,1687,476,1029,314,930,275,556,213,75876,526,4170,317,4616,686,5173,701,3788,355,2018,340,1142,513,952,460,2336,514,3513,120,3791,281,5181,868,6978,825,7655,404,6376,334,5923,739,1671,526,2001,567,1315,387,1202,409,1785,400,1608,388,1423,397,1259,428
0500000US34039,34039,"Union County, New Jersey",524658,*****,255314,317,18805,2,17275,1245,19369,1248,11550,267,7166,273,3278,814,3384,976,10381,1160,14577,372,15757,97,18943,1963,21287,1963,21239,97,18551,126,14736,1333,4780,861,7733,1270,3823,840,5273,858,5520,932,4854,759,4575,832,2458,597,269344,317,17824,51,18032,1514,16671,1514,11134,297,6692,154,3047,952,3051,1068,10616,1172,13194,188,15783,2,21497,2048,20526,2076,22136,112,19368,2,16189,1333,5254,950,8320,1020,5432,927,5596,924,7336,1004,8192,1040,6561,1089,6893,1190
0500000US34041,34041,"Warren County, New Jersey",109737,*****,52883,613,3369,380,3568,650,3853,686,2556,226,1618,413,494,329,767,430,1831,536,2645,395,2895,428,4056,823,4469,749,4760,222,4325,319,2824,467,1166,403,1960,492,864,384,1013,369,1273,428,1288,351,878,304,411,268,56854,613,3704,411,3972,630,3017,605,2449,443,2276,457,384,279,404,263,1462,641,2915,281,3319,363,4328,755,4817,772,4835,379,4102,240,2910,490,1586,477,2081,517,793,376,1312,419,1477,442,1900,386,1491,385,1320,286
